new_dwc:kingdom,new_dwc:phylum,new_dwc:class,new_dwc:order,new_dwc:family,count
animalia,cnidaria,anthozoa,alcyonacea,cornulariidae,5
animalia,cnidaria,anthozoa,alcyonacea,dendrobrachiidae,6
animalia,cnidaria,anthozoa,alcyonacea,ellisellidae,338
animalia,cnidaria,anthozoa,alcyonacea,gorgoniidae,693
animalia,cnidaria,anthozoa,alcyonacea,haimeidae,1
animalia,cnidaria,anthozoa,alcyonacea,ifalukellidae,17
animalia,cnidaria,anthozoa,alcyonacea,isididae,349
animalia,cnidaria,anthozoa,alcyonacea,keroeididae,31
animalia,cnidaria,anthozoa,alcyonacea,melithaeidae,275
animalia,cnidaria,anthozoa,alcyonacea,nephtheidae,733
animalia,cnidaria,anthozoa,alcyonacea,nidaliidae,139
animalia,cnidaria,anthozoa,alcyonacea,paragorgiidae,51
animalia,cnidaria,anthozoa,alcyonacea,paralcyoniidae,32
animalia,cnidaria,anthozoa,alcyonacea,paramuriceidae,101
animalia,cnidaria,anthozoa,alcyonacea,parasphaerascleridae,4
animalia,cnidaria,anthozoa,alcyonacea,parisididae,16
animalia,cnidaria,anthozoa,alcyonacea,plexauridae,1187
animalia,cnidaria,anthozoa,alcyonacea,primnoidae,639
animalia,cnidaria,anthozoa,alcyonacea,pseudogorgiidae,2
animalia,cnidaria,anthozoa,alcyonacea,siphonogorgiidae,3
animalia,cnidaria,anthozoa,alcyonacea,spongiodermidae,1
animalia,cnidaria,anthozoa,alcyonacea,subergorgiidae,71
animalia,cnidaria,anthozoa,alcyonacea,taiaroidae,1
animalia,cnidaria,anthozoa,alcyonacea,tubiporidae,46
animalia,cnidaria,anthozoa,alcyonacea,viguieriotidae,4
animalia,cnidaria,anthozoa,alcyonacea,xeniidae,275
animalia,cnidaria,anthozoa,antipatharia,,54
animalia,cnidaria,anthozoa,antipatharia,antipathidae,314
animalia,cnidaria,anthozoa,antipatharia,aphanipathidae,35
animalia,cnidaria,anthozoa,antipatharia,cladopathidae,26
animalia,cnidaria,anthozoa,antipatharia,leiopathidae,10
animalia,cnidaria,anthozoa,antipatharia,myriopathidae,50
animalia,cnidaria,anthozoa,antipatharia,schizopathidae,69
animalia,cnidaria,anthozoa,antipatharia,stylopathidae,8
animalia,cnidaria,anthozoa,ceriantharia,,14
animalia,cnidaria,anthozoa,ceriantharia,arachnacthidae,2
animalia,cnidaria,anthozoa,ceriantharia,arachnactidae,17
animalia,cnidaria,anthozoa,ceriantharia,botrucnidiferidae,5
animalia,cnidaria,anthozoa,ceriantharia,cerianthidae,73
animalia,cnidaria,anthozoa,ceriantharia,eupsammiidae,5
animalia,cnidaria,anthozoa,corallimorpharia,,7
animalia,cnidaria,anthozoa,corallimorpharia,actinodiscidae,13
animalia,cnidaria,anthozoa,corallimorpharia,corallimorphidae,57
animalia,cnidaria,anthozoa,corallimorpharia,discosomatidae,47
animalia,cnidaria,anthozoa,corallimorpharia,ricordiidae,2
animalia,cnidaria,anthozoa,heliolitina,,122
animalia,cnidaria,anthozoa,helioporacea,,2
animalia,cnidaria,anthozoa,helioporacea,ceratoporellidae,1
animalia,cnidaria,anthozoa,helioporacea,helioporidae,58
animalia,cnidaria,anthozoa,helioporacea,lithotelestidae,7
animalia,cnidaria,anthozoa,pennatulacea,,61
animalia,cnidaria,anthozoa,pennatulacea,anthoptilidae,25
animalia,cnidaria,anthozoa,pennatulacea,chunellidae,2
animalia,cnidaria,anthozoa,pennatulacea,echinoptilidae,10
animalia,cnidaria,anthozoa,pennatulacea,funiculinidae,20
animalia,cnidaria,anthozoa,pennatulacea,halipteridae,7
animalia,cnidaria,anthozoa,pennatulacea,kophobelemnidae,31
animalia,cnidaria,anthozoa,pennatulacea,kophobelemnonidae,3
animalia,cnidaria,anthozoa,pennatulacea,pennatulidae,144
animalia,cnidaria,anthozoa,pennatulacea,protoptilidae,30
animalia,cnidaria,anthozoa,pennatulacea,pteroididae,26
animalia,cnidaria,anthozoa,pennatulacea,renillidae,51
animalia,cnidaria,anthozoa,pennatulacea,scleroptilidae,12
animalia,cnidaria,anthozoa,pennatulacea,stachyptilidae,5
animalia,cnidaria,anthozoa,pennatulacea,umbellulidae,43
animalia,cnidaria,anthozoa,pennatulacea,veretillidae,52
animalia,cnidaria,anthozoa,pennatulacea,virgulariidae,125
animalia,cnidaria,anthozoa,scleractinia,,560
animalia,cnidaria,anthozoa,scleractinia,acroporidae,1773
animalia,cnidaria,anthozoa,scleractinia,actinacididae,41
animalia,cnidaria,anthozoa,scleractinia,actinastreidae,70
animalia,cnidaria,anthozoa,scleractinia,agariciidae,608
animalia,cnidaria,anthozoa,scleractinia,agatheliidae,2
animalia,cnidaria,anthozoa,scleractinia,agathiphylliidae,10
animalia,cnidaria,anthozoa,scleractinia,alpinophylliidae,1
animalia,cnidaria,anthozoa,scleractinia,amphiastraeidae,82
animalia,cnidaria,anthozoa,scleractinia,andemantastraeidae,34
animalia,cnidaria,anthozoa,scleractinia,anthemiphylliidae,28
animalia,cnidaria,anthozoa,scleractinia,astraeomorphidae,3
animalia,cnidaria,anthozoa,scleractinia,astrangiidae,8
animalia,cnidaria,anthozoa,scleractinia,astrocoeniidae,217
animalia,cnidaria,anthozoa,scleractinia,aulastraeoporidae,1
animalia,cnidaria,anthozoa,scleractinia,axosmiliidae,9
animalia,cnidaria,anthozoa,scleractinia,calamophylliidae,192
animalia,cnidaria,anthozoa,scleractinia,caryophylliidae,1645
animalia,cnidaria,anthozoa,scleractinia,columastraeidae,6
animalia,cnidaria,anthozoa,scleractinia,columastreidae,2
animalia,cnidaria,anthozoa,scleractinia,conophylliidae,6
animalia,cnidaria,anthozoa,scleractinia,coscinaraeidae,2
animalia,cnidaria,anthozoa,scleractinia,curtoseriidae,1
animalia,cnidaria,anthozoa,scleractinia,cyathophoridae,8
animalia,cnidaria,anthozoa,scleractinia,cyclastraeidae,1
animalia,cnidaria,anthozoa,scleractinia,cyclolitidae,91
animalia,cnidaria,anthozoa,scleractinia,cyclophyllopsiidae,1
animalia,cnidaria,anthozoa,scleractinia,deltocyathidae,5
animalia,cnidaria,anthozoa,scleractinia,dendrogyridae,6
animalia,cnidaria,anthozoa,scleractinia,dendrophylliidae,885
animalia,cnidaria,anthozoa,scleractinia,dermosmiliidae,10
animalia,cnidaria,anthozoa,scleractinia,ellipsosmiliidae,3
animalia,cnidaria,anthozoa,scleractinia,euhellidae,1
animalia,cnidaria,anthozoa,scleractinia,euphyllidae,52
animalia,cnidaria,anthozoa,scleractinia,eupsammidae,7
animalia,cnidaria,anthozoa,scleractinia,faviidae,1493
animalia,cnidaria,anthozoa,scleractinia,felixaraeidae,1
animalia,cnidaria,anthozoa,scleractinia,flabellidae,499
animalia,cnidaria,anthozoa,scleractinia,fungiacyathidae,72
animalia,cnidaria,anthozoa,scleractinia,fungiidae,718
animalia,cnidaria,anthozoa,scleractinia,gablonzeriidae,1
animalia,cnidaria,anthozoa,scleractinia,gardineriidae,15
animalia,cnidaria,anthozoa,scleractinia,guyniidae,20
animalia,cnidaria,anthozoa,scleractinia,haplaraeidae,29
animalia,cnidaria,anthozoa,scleractinia,heliastraeidae,3
animalia,cnidaria,anthozoa,scleractinia,heterocoeniidae,2
animalia,cnidaria,anthozoa,scleractinia,isastreidae,42
animalia,cnidaria,anthozoa,scleractinia,latomeandridae,26
animalia,cnidaria,anthozoa,scleractinia,lobophylliidae,31
animalia,cnidaria,anthozoa,scleractinia,margarophylliidae,4
animalia,cnidaria,anthozoa,scleractinia,meandrinidae,269
animalia,cnidaria,anthozoa,scleractinia,merulinidae,411
animalia,cnidaria,anthozoa,scleractinia,micrabaciidae,76
animalia,cnidaria,anthozoa,scleractinia,microbaciidae,2
animalia,cnidaria,anthozoa,scleractinia,microsolenidae,93
animalia,cnidaria,anthozoa,scleractinia,montastraeidae,59
animalia,cnidaria,anthozoa,scleractinia,montlivaltiidae,380
animalia,cnidaria,anthozoa,scleractinia,mussidae,782
animalia,cnidaria,anthozoa,scleractinia,oculinidae,450
animalia,cnidaria,anthozoa,scleractinia,pamiroseriidae,4
animalia,cnidaria,anthozoa,scleractinia,parasmiliidae,4
animalia,cnidaria,anthozoa,scleractinia,pectiniidae,144
animalia,cnidaria,anthozoa,scleractinia,phyllocoeniidae,1
animalia,cnidaria,anthozoa,scleractinia,placocoeniidae,5
animalia,cnidaria,anthozoa,scleractinia,pocilloporidae,544
animalia,cnidaria,anthozoa,scleractinia,poritidae,824
animalia,cnidaria,anthozoa,scleractinia,procyclolitidae,9
animalia,cnidaria,anthozoa,scleractinia,protoheterastraeidae,2
animalia,cnidaria,anthozoa,scleractinia,psammocoridae,9
animalia,cnidaria,anthozoa,scleractinia,reimaniphylliidae,20
animalia,cnidaria,anthozoa,scleractinia,rhipidogyridae,30
animalia,cnidaria,anthozoa,scleractinia,rhizangiidae,259
animalia,cnidaria,anthozoa,scleractinia,schizocyathidae,3
animalia,cnidaria,anthozoa,scleractinia,siderastreidae,315
animalia,cnidaria,anthozoa,scleractinia,smilotrochiidae,10
animalia,cnidaria,anthozoa,scleractinia,stenocyathidae,6
animalia,cnidaria,anthozoa,scleractinia,stylophyllidae,52
animalia,cnidaria,anthozoa,scleractinia,synastraeidae,139
animalia,cnidaria,anthozoa,scleractinia,thamnasteriidae,190
animalia,cnidaria,anthozoa,scleractinia,trachyphylliidae,32
animalia,cnidaria,anthozoa,scleractinia,trochosmiliidae,1
animalia,cnidaria,anthozoa,scleractinia,tropiastreidae,4
animalia,cnidaria,anthozoa,scleractinia,turbinoliidae,207
animalia,cnidaria,anthozoa,scleractinia,volzeiidae,3
animalia,cnidaria,anthozoa,scleractinia,zardinophyllidae,4
animalia,cnidaria,anthozoa,zoantharia,,11
animalia,cnidaria,anthozoa,zoantharia,abyssoanthidae,2
animalia,cnidaria,anthozoa,zoantharia,epizoanthidae,78
animalia,cnidaria,anthozoa,zoantharia,hydrozoanthidae,2
animalia,cnidaria,anthozoa,zoantharia,microzoanthidae,4
animalia,cnidaria,anthozoa,zoantharia,neozoanthidae,4
animalia,cnidaria,anthozoa,zoantharia,parazoanthidae,58
animalia,cnidaria,anthozoa,zoantharia,sphenopidae,40
animalia,cnidaria,anthozoa,zoantharia,zoanthidae,215
animalia,cnidaria,cubozoa,,,15
animalia,cnidaria,cubozoa,,carukiidae,6
animalia,cnidaria,cubozoa,,tripedaliidae,6
animalia,cnidaria,cubozoa,chirodropida,chirodropidae,12
animalia,cnidaria,cubozoa,chirodropida,chiropsalmidae,14
animalia,cnidaria,cubozoa,cubomedusae,,16
animalia,cnidaria,cubozoa,cubomedusae,alatinidae,7
animalia,cnidaria,cubozoa,cubomedusae,carybdeidae,74
animalia,cnidaria,cubozoa,cubomedusae,tamoyidae,6
animalia,cnidaria,hydrozoa,,,2041
animalia,cnidaria,hydrozoa,,eleutheridae,5
animalia,cnidaria,hydrozoa,,inocaulidae,1
animalia,cnidaria,hydrozoa,,pulemidae,2
animalia,cnidaria,hydrozoa,,thaumantiadidae,1
animalia,cnidaria,hydrozoa,,tiaridae,2
animalia,cnidaria,hydrozoa,actinulida,,1
animalia,cnidaria,hydrozoa,actinulida,halammohydridae,3
animalia,cnidaria,hydrozoa,anthoathecata,,15
animalia,cnidaria,hydrozoa,anthoathecata,acaulidae,6
animalia,cnidaria,hydrozoa,anthoathecata,australomedusidae,2
animalia,cnidaria,hydrozoa,anthoathecata,axoporidae,4
animalia,cnidaria,hydrozoa,anthoathecata,balellidae,26
animalia,cnidaria,hydrozoa,anthoathecata,boreohydridae,2
animalia,cnidaria,hydrozoa,anthoathecata,bougainvilliidae,161
animalia,cnidaria,hydrozoa,anthoathecata,bythotiaridae,19
animalia,cnidaria,hydrozoa,anthoathecata,candelabridae,9
animalia,cnidaria,hydrozoa,anthoathecata,cladocorynidae,7
animalia,cnidaria,hydrozoa,anthoathecata,cladonematidae,17
animalia,cnidaria,hydrozoa,anthoathecata,clathrozoellidae,3
animalia,cnidaria,hydrozoa,anthoathecata,cordylophoridae,6
animalia,cnidaria,hydrozoa,anthoathecata,corymorphidae,46
animalia,cnidaria,hydrozoa,anthoathecata,corynidae,108
animalia,cnidaria,hydrozoa,anthoathecata,cytaeidae,2
animalia,cnidaria,hydrozoa,anthoathecata,cytaeididae,8
animalia,cnidaria,hydrozoa,anthoathecata,eucodoniidae,1
animalia,cnidaria,hydrozoa,anthoathecata,eudendriidae,173
animalia,cnidaria,hydrozoa,anthoathecata,halimedusidae,3
animalia,cnidaria,hydrozoa,anthoathecata,heterastridiidae,2
animalia,cnidaria,hydrozoa,anthoathecata,hydractiniidae,135
animalia,cnidaria,hydrozoa,anthoathecata,hydridae,30
animalia,cnidaria,hydrozoa,anthoathecata,hydrocorynidae,4
animalia,cnidaria,hydrozoa,anthoathecata,margelopsidae,1
animalia,cnidaria,hydrozoa,anthoathecata,milleporidae,147
animalia,cnidaria,hydrozoa,anthoathecata,moerisiidae,4
animalia,cnidaria,hydrozoa,anthoathecata,niobiidae,2
animalia,cnidaria,hydrozoa,anthoathecata,oceaniidae,24
animalia,cnidaria,hydrozoa,anthoathecata,pandeidae,99
animalia,cnidaria,hydrozoa,anthoathecata,pennariidae,49
animalia,cnidaria,hydrozoa,anthoathecata,porpitidae,42
animalia,cnidaria,hydrozoa,anthoathecata,proboscidactylidae,18
animalia,cnidaria,hydrozoa,anthoathecata,protiaridae,2
animalia,cnidaria,hydrozoa,anthoathecata,protohydridae,2
animalia,cnidaria,hydrozoa,anthoathecata,ptilocodiidae,1
animalia,cnidaria,hydrozoa,anthoathecata,rathkeidae,15
animalia,cnidaria,hydrozoa,anthoathecata,rhysiidae,1
animalia,cnidaria,hydrozoa,anthoathecata,solanderiidae,42
animalia,cnidaria,hydrozoa,anthoathecata,sphaerocorynidae,3
animalia,cnidaria,hydrozoa,anthoathecata,stylasteridae,641
animalia,cnidaria,hydrozoa,anthoathecata,teissieridae,3
animalia,cnidaria,hydrozoa,anthoathecata,tubulariidae,150
animalia,cnidaria,hydrozoa,anthoathecata,zancleidae,20
animalia,cnidaria,hydrozoa,anthoathecata,zancleopsidae,1
animalia,cnidaria,hydrozoa,leptothecata,,7
animalia,cnidaria,hydrozoa,leptothecata,aequoreidae,71
animalia,cnidaria,hydrozoa,leptothecata,aglaopheniidae,375
animalia,cnidaria,hydrozoa,leptothecata,blackfordiidae,3
animalia,cnidaria,hydrozoa,leptothecata,bonneviellidae,9
animalia,cnidaria,hydrozoa,leptothecata,campanulariidae,589
animalia,cnidaria,hydrozoa,leptothecata,campanulinidae,97
animalia,cnidaria,hydrozoa,leptothecata,cirrholoveniidae,1
animalia,cnidaria,hydrozoa,leptothecata,clathrozoidae,1
animalia,cnidaria,hydrozoa,leptothecata,dipleurosomatidae,6
animalia,cnidaria,hydrozoa,leptothecata,eirenidae,47
animalia,cnidaria,hydrozoa,leptothecata,haleciidae,240
animalia,cnidaria,hydrozoa,leptothecata,halopterididae,96
animalia,cnidaria,hydrozoa,leptothecata,hebellidae,23
animalia,cnidaria,hydrozoa,leptothecata,kirchenpaueriidae,40
animalia,cnidaria,hydrozoa,leptothecata,lafoeidae,234
animalia,cnidaria,hydrozoa,leptothecata,laodiceidae,36
animalia,cnidaria,hydrozoa,leptothecata,lineolariidae,5
animalia,cnidaria,hydrozoa,leptothecata,lovenellidae,23
animalia,cnidaria,hydrozoa,leptothecata,malagazziidae,1
animalia,cnidaria,hydrozoa,leptothecata,melicertidae,7
animalia,cnidaria,hydrozoa,leptothecata,mitrocomidae,26
animalia,cnidaria,hydrozoa,leptothecata,orchistomatidae,2
animalia,cnidaria,hydrozoa,leptothecata,phialellidae,13
animalia,cnidaria,hydrozoa,leptothecata,phialuciidae,10
animalia,cnidaria,hydrozoa,leptothecata,plumulariidae,552
animalia,cnidaria,hydrozoa,leptothecata,sertulariidae,1173
animalia,cnidaria,hydrozoa,leptothecata,syntheciidae,75
animalia,cnidaria,hydrozoa,leptothecata,thyroscyphidae,31
animalia,cnidaria,hydrozoa,leptothecata,tiarannidae,29
animalia,cnidaria,hydrozoa,leptothecata,tiaropsidae,3
animalia,cnidaria,hydrozoa,limnomedusae,,26
animalia,cnidaria,hydrozoa,limnomedusae,monobrachiidae,2
animalia,cnidaria,hydrozoa,limnomedusae,olindiidae,47
animalia,cnidaria,hydrozoa,narcomedusae,,11
animalia,cnidaria,hydrozoa,narcomedusae,aeginidae,27
animalia,cnidaria,hydrozoa,narcomedusae,cuninidae,32
animalia,cnidaria,hydrozoa,narcomedusae,polypodiidae,3
animalia,cnidaria,hydrozoa,narcomedusae,solmarisidae,32
animalia,cnidaria,hydrozoa,narcomedusae,tetraplatidae,3
animalia,cnidaria,hydrozoa,siphonophorae,,145
animalia,cnidaria,hydrozoa,siphonophorae,abylidae,38
animalia,cnidaria,hydrozoa,siphonophorae,agalmatidae,55
animalia,cnidaria,hydrozoa,siphonophorae,apolemidae,11
animalia,cnidaria,hydrozoa,siphonophorae,clausophyidae,10
animalia,cnidaria,hydrozoa,siphonophorae,diphyidae,120
animalia,cnidaria,hydrozoa,siphonophorae,erennidae,2
animalia,cnidaria,hydrozoa,siphonophorae,forskaliidae,7
animalia,cnidaria,hydrozoa,siphonophorae,hippopodiidae,24
animalia,cnidaria,hydrozoa,siphonophorae,physaliidae,32
animalia,cnidaria,hydrozoa,siphonophorae,physophoridae,11
animalia,cnidaria,hydrozoa,siphonophorae,prayidae,41
animalia,cnidaria,hydrozoa,siphonophorae,pyrostephidae,3
animalia,cnidaria,hydrozoa,siphonophorae,resomiidae,3
animalia,cnidaria,hydrozoa,siphonophorae,rhizophysidae,14
animalia,cnidaria,hydrozoa,siphonophorae,rhodaliidae,14
animalia,cnidaria,hydrozoa,siphonophorae,sphaeronectidae,8
animalia,cnidaria,hydrozoa,siphonophorae,stephanomiidae,1
animalia,cnidaria,hydrozoa,trachymedusae,,14
animalia,cnidaria,hydrozoa,trachymedusae,geryoniidae,28
animalia,cnidaria,hydrozoa,trachymedusae,halicreatidae,17
animalia,cnidaria,hydrozoa,trachymedusae,petasidae,8
animalia,cnidaria,hydrozoa,trachymedusae,ptychogastriidae,4
animalia,cnidaria,hydrozoa,trachymedusae,rhopalonematidae,64
animalia,cnidaria,scyphozoa,,,494
animalia,cnidaria,scyphozoa,coronatae,,5
animalia,cnidaria,scyphozoa,coronatae,atollidae,44
animalia,cnidaria,scyphozoa,coronatae,linuchidae,14
animalia,cnidaria,scyphozoa,coronatae,nausithoidae,22
animalia,cnidaria,scyphozoa,coronatae,paraphyllinidae,5
animalia,cnidaria,scyphozoa,coronatae,periphyllidae,23
animalia,cnidaria,scyphozoa,rhizostomeae,,12
animalia,cnidaria,scyphozoa,rhizostomeae,bazingidae,1
animalia,cnidaria,scyphozoa,rhizostomeae,cassiopeidae,35
animalia,cnidaria,scyphozoa,rhizostomeae,catostylidae,26
animalia,cnidaria,scyphozoa,rhizostomeae,cepheidae,23
animalia,cnidaria,scyphozoa,rhizostomeae,lobonematidae,6
animalia,cnidaria,scyphozoa,rhizostomeae,lychnorhizidae,10
animalia,cnidaria,scyphozoa,rhizostomeae,mastigiidae,38
animalia,cnidaria,scyphozoa,rhizostomeae,rhizostomatidae,17
animalia,cnidaria,scyphozoa,rhizostomeae,stomolophidae,7
animalia,cnidaria,scyphozoa,rhizostomeae,thysanostomatidae,5
animalia,cnidaria,scyphozoa,rhizostomeae,versurigidae,3
animalia,cnidaria,scyphozoa,semaeostomeae,,6
animalia,cnidaria,scyphozoa,semaeostomeae,aureliidae,7
animalia,cnidaria,scyphozoa,semaeostomeae,cyaneidae,59
animalia,cnidaria,scyphozoa,semaeostomeae,drymonematidae,3
animalia,cnidaria,scyphozoa,semaeostomeae,pelagiidae,74
animalia,cnidaria,scyphozoa,semaeostomeae,ulmaridae,65
animalia,cnidaria,staurozoa,,,29
animalia,cnidaria,staurozoa,stauromedusae,,9
animalia,cnidaria,staurozoa,stauromedusae,conulariidae,12
animalia,cnidaria,staurozoa,stauromedusae,craterolophidae,1
animalia,cnidaria,staurozoa,stauromedusae,depastridae,13
animalia,cnidaria,staurozoa,stauromedusae,haliclystidae,8
animalia,cnidaria,staurozoa,stauromedusae,kishinouyeidae,5
animalia,cnidaria,staurozoa,stauromedusae,kyopodiidae,1
animalia,cnidaria,staurozoa,stauromedusae,lipkeidae,1
animalia,cnidaria,staurozoa,stauromedusae,lucernariidae,15
animalia,ctenophora,,,,34
animalia,ctenophora,,,ctenorhabdotidae,1
animalia,ctenophora,nuda,,,6
animalia,ctenophora,nuda,beroida,,1
animalia,ctenophora,nuda,beroida,beroidae,32
animalia,ctenophora,tentaculata,,,12
animalia,ctenophora,tentaculata,cestida,,1
animalia,ctenophora,tentaculata,cestida,cestidae,9
animalia,ctenophora,tentaculata,cydippida,,7
animalia,ctenophora,tentaculata,cydippida,euchloridae,1
animalia,ctenophora,tentaculata,cydippida,lampeidae,1
animalia,ctenophora,tentaculata,cydippida,mertensiidae,2
animalia,ctenophora,tentaculata,cydippida,pleurobrachiidae,23
animalia,ctenophora,tentaculata,cydippida,pukiidae,2
animalia,ctenophora,tentaculata,lobata,,2
animalia,ctenophora,tentaculata,lobata,bolinidae,3
animalia,ctenophora,tentaculata,lobata,bolinopsidae,4
animalia,ctenophora,tentaculata,lobata,kiyohimeidae,1
animalia,ctenophora,tentaculata,lobata,lampoctenidae,1
animalia,ctenophora,tentaculata,lobata,leucotheidae,2
animalia,ctenophora,tentaculata,lobata,mnemiidae,2
animalia,ctenophora,tentaculata,lobata,ocyropsidae,3
animalia,ctenophora,tentaculata,platyctenida,,2
animalia,ctenophora,tentaculata,platyctenida,coeloplanidae,18
animalia,ctenophora,tentaculata,platyctenida,lyroctenidae,1
animalia,ctenophora,tentaculata,platyctenida,platyctenidae,5
animalia,cycliophora,,,,260
